address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
317 29th St Apt 201,San Francisco,CA,94131,368093,536,1,1.0,24,Condo For Sale,"http://www.zillow.com/homes/for_sale/15183375_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
200 29th St Unit 2,San Francisco,CA,94131,1350000,1294,2,2.5,11,Condo For Sale,"http://www.zillow.com/homes/for_sale/80754607_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,840,1,1.0,27,Foreclosure,"http://www.zillow.com/homes/for_sale/128860756_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1100,3,1.0,27,Foreclosure,"http://www.zillow.com/homes/for_sale/128860747_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1458 Noe St,San Francisco,CA,94131,1780000,NA,0,NA,17,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095084134_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
438 29th St,San Francisco,CA,94131,2450000,3766,4,3.5,12,House For Sale,"http://www.zillow.com/homes/for_sale/15183205_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,975,NA,1.0,98,Foreclosure,"http://www.zillow.com/homes/for_sale/128613822_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
662 Clarendon Ave,San Francisco,CA,94131,1299000,1763,3,2.5,19,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095110811_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4270 Cesar Chavez St,San Francisco,CA,94131,3395000,3829,4,3.5,11,House For Sale,"http://www.zillow.com/homes/for_sale/15181678_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
7 BURNETT AVE # 1,SAN FRANCISCO,CA,94131,2100000,2686,3,2.0,10,Condo For Sale,"http://www.zillow.com/homes/for_sale/15129972_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
160 28th St,San Francisco,CA,94131,1495000,1317,0,NA,28,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2101027330_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1070000,1409,NA,2.0,566,Foreclosure,"http://www.zillow.com/homes/for_sale/116660233_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1401 Diamond St,San Francisco,CA,94131,1270000,960,NA,2.0,1124,Foreclosure,"http://www.zillow.com/homes/for_sale/15182256_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1430000,1560,NA,1.0,363,Foreclosure,"http://www.zillow.com/homes/for_sale/116660523_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1240000,2245,NA,3.0,144,Foreclosure,"http://www.zillow.com/homes/for_sale/124823927_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
501 Panorama Dr,San Francisco,CA,94131,994000,1237,NA,2.0,48,Foreclosure,"http://www.zillow.com/homes/for_sale/15131314_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2200,4,2.0,55,Foreclosure,"http://www.zillow.com/homes/for_sale/128800120_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,131000,1736,3,2.0,278,Foreclosure,"http://www.zillow.com/homes/for_sale/126598866_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
176 Randall St,San Francisco,CA,94131,1260000,1317,2,2.0,613,Foreclosure,"http://www.zillow.com/homes/for_sale/15183781_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1190000,1441,NA,2.0,347,Foreclosure,"http://www.zillow.com/homes/for_sale/126077348_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,913,2,1.0,202,Foreclosure,"http://www.zillow.com/homes/for_sale/127006839_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
389 27th St,San Francisco,CA,94131,3650000,2930,3,3.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15182394_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1430000,1176,3,1.0,161,Foreclosure,"http://www.zillow.com/homes/for_sale/116660525_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
80 Laidley St,San Francisco,CA,94131,5500000,4410,5,6.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/2107628668_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
507 Crestmont Dr,San Francisco,CA,94131,928000,1088,2,1.0,81,Foreclosure,"http://www.zillow.com/homes/for_sale/15128000_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1088,NA,1.0,104,Foreclosure,"http://www.zillow.com/homes/for_sale/126904769_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
26 Staples Ave,San Francisco,CA,94131,899000,1000,2,1.0,39,House For Sale,"http://www.zillow.com/homes/for_sale/15139818_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Circular Ave,San Francisco,CA,94131,799800,872,2,1.0,67,House For Sale,"http://www.zillow.com/homes/for_sale/2095702067_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
298 Portola Dr Apt 304,San Francisco,CA,94131,850000,1144,2,2.0,159,Condo For Sale,"http://www.zillow.com/homes/for_sale/15132629_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
126 Monterey Blvd,San Francisco,CA,94131,1198000,1450,3,2.0,NA,NA,"http://www.zillow.com/homes/for_sale/15185989_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
536B Laidley St,San Francisco,CA,94131,1470000,1705,4,3.0,126,NA,"http://www.zillow.com/homes/for_sale/2110057310_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,830,1,1.0,98,Foreclosure,"http://www.zillow.com/homes/for_sale/128613823_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
665 29th St,San Francisco,CA,94131,3600000,3050,3,2.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15200150_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1265 Bosworth St,San Francisco,CA,94131,2599000,3022,4,5.0,160,House For Sale,"http://www.zillow.com/homes/for_sale/125270897_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
767 Corbett Ave Apt 1,San Francisco,CA,94131,1279000,1207,2,3.0,NA,For Sale by Owner,"http://www.zillow.com/homes/for_sale/53153375_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
84 Mangels Ave,San Francisco,CA,94131,1895000,1700,3,3.0,480,Make Me Move,"http://www.zillow.com/homes/for_sale/15185756_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5140 Diamond Heights Blvd Apt 203A,San Francisco,CA,94131,875000,838,1,1.0,195,Make Me Move,"http://www.zillow.com/homes/for_sale/15198996_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3620 Market St Apt 5,San Francisco,CA,94131,1300000,1180,2,3.0,141,Make Me Move,"http://www.zillow.com/homes/for_sale/15130572_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
317 29th St Apt 203,San Francisco,CA,94131,2000000,1080,2,2.0,2415,Make Me Move,"http://www.zillow.com/homes/for_sale/15183373_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
17-19 VALLETTA CT,SAN FRANCISCO,CA,94131,2395500,3922,5,4.0,143,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15137144_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
599 CRESTMONT DR,SAN FRANCISCO,CA,94131,14000000,NA,NA,NA,138,Foreclosure,"http://www.zillow.com/homes/for_sale/125163796_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
652 Duncan St,San Francisco,CA,94131,3289000,2530,4,3.0,257,Foreclosure,"http://www.zillow.com/homes/for_sale/15182258_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1355 Holloway Ave,San Francisco,CA,94132,2195000,3138,3,4.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15189921_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1825,NA,2.0,26,Foreclosure,"http://www.zillow.com/homes/for_sale/128860754_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
141 Stonecrest Dr,San Francisco,CA,94132,1680000,2471,4,3.0,19,House For Sale,"http://www.zillow.com/homes/for_sale/104466209_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1175,3,1.0,26,Foreclosure,"http://www.zillow.com/homes/for_sale/128860755_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
70 Vernon St,San Francisco,CA,94132,1399000,2500,4,4.5,18,House For Sale,"http://www.zillow.com/homes/for_sale/15195076_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1304,3,1.0,33,Foreclosure,"http://www.zillow.com/homes/for_sale/128849649_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1922,2,1.0,53,Foreclosure,"http://www.zillow.com/homes/for_sale/128800122_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1706,NA,2.0,91,Foreclosure,"http://www.zillow.com/homes/for_sale/128640482_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1175,NA,1.0,54,Foreclosure,"http://www.zillow.com/homes/for_sale/128800121_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1025,2,1.0,81,Foreclosure,"http://www.zillow.com/homes/for_sale/128640491_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1425,NA,1.0,74,Foreclosure,"http://www.zillow.com/homes/for_sale/128640487_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1110,NA,1.0,71,Foreclosure,"http://www.zillow.com/homes/for_sale/128658398_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1080,NA,1.0,88,Foreclosure,"http://www.zillow.com/homes/for_sale/128640488_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1000,NA,1.0,141,Foreclosure,"http://www.zillow.com/homes/for_sale/127211622_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1000,2,1.0,48,Foreclosure,"http://www.zillow.com/homes/for_sale/128821309_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,903,NA,1.0,99,Foreclosure,"http://www.zillow.com/homes/for_sale/126743112_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
208 N Lake Merced Hls Apt 1B,San Francisco,CA,94132,740000,1474,3,2.0,286,Condo For Sale,"http://www.zillow.com/homes/for_sale/15198518_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
232 Stratford Dr,San Francisco,CA,94132,1295000,1480,2,1.0,50,House For Sale,"http://www.zillow.com/homes/for_sale/15197206_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
480 Orizaba Ave,San Francisco,CA,94132,899000,752,2,1.0,834,Make Me Move,"http://www.zillow.com/homes/for_sale/15192252_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
477 Eucalyptus Dr,San Francisco,CA,94132,1500000,4000,0,NA,173,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2099869489_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1 Beachmont Dr,San Francisco,CA,94132,1888888,2641,4,4.0,136,House For Sale,"http://www.zillow.com/homes/for_sale/15196729_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
6 Nottingham Pl,San Francisco,CA,94133,2388888,3045,5,3.0,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15067139_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2040 Leavenworth St,San Francisco,CA,94133,1995000,1527,3,3.0,3,Condo For Sale,"http://www.zillow.com/homes/for_sale/59700043_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
25 Alta St,San Francisco,CA,94133,2338000,2450,0,NA,14,Foreclosure,"http://www.zillow.com/homes/for_sale/15065717_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1262,2,2.0,119,Foreclosure,"http://www.zillow.com/homes/for_sale/128461610_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
572 Chestnut St,San Francisco,CA,94133,1888000,5200,0,NA,16,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095071107_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
32 Varennes St,San Francisco,CA,94133,1149000,1160,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2128503696_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1930 Powell St,San Francisco,CA,94133,2990000,4962,0,NA,11,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095016463_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
947 Green St # 3,San Francisco,CA,94133,3695000,NA,3,3.0,25,Condo For Sale,"http://www.zillow.com/homes/for_sale/63196049_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1011 Green St,San Francisco,CA,94133,4450000,3182,3,2.5,20,House For Sale,"http://www.zillow.com/homes/for_sale/15066302_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
939 Lombard St,San Francisco,CA,94133,3620000,2682,3,3.0,2115,Foreclosure,"http://www.zillow.com/homes/for_sale/15064686_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1430,NA,2.0,32,Foreclosure,"http://www.zillow.com/homes/for_sale/127219090_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,691,1,1.0,48,Foreclosure,"http://www.zillow.com/homes/for_sale/128821305_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1750 Taylor St Apt 805,San Francisco,CA,94133,7298000,3304,4,5.0,NA,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196093_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,3810,6,3.0,237,Foreclosure,"http://www.zillow.com/homes/for_sale/126743092_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1032 Broadway,San Francisco,CA,94133,12000000,3890,4,4.5,773,House For Sale,"http://www.zillow.com/homes/for_sale/82382387_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
627 Jackson St,San Francisco,CA,94133,1699000,4318,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096850774_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
202 Union St,San Francisco,CA,94133,200000,NA,0,NA,52,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2097422943_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
471 Lombard St,San Francisco,CA,94133,3950000,NA,3,4.0,199,House For Sale,"http://www.zillow.com/homes/for_sale/2097256144_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
228 Filbert St,San Francisco,CA,94133,1995000,1525,3,3.0,252,House For Sale,"http://www.zillow.com/homes/for_sale/2097911988_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1070 Green St,San Francisco,CA,94133,3695000,1800,2,NA,210,Condo For Sale,"http://www.zillow.com/homes/for_sale/2103634772_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1529 Mason St,San Francisco,CA,94133,1895000,2874,0,NA,NA,Foreclosure,"http://www.zillow.com/homes/for_sale/2095497528_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
124 Bacon St,San Francisco,CA,94134,799000,1375,2,1.0,26,House For Sale,"http://www.zillow.com/homes/for_sale/15168708_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1211 Bowdoin St,San Francisco,CA,94134,660000,786,2,1.0,13,House For Sale,"http://www.zillow.com/homes/for_sale/15172225_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1700,NA,3.0,25,Foreclosure,"http://www.zillow.com/homes/for_sale/128860752_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1715,5,2.0,26,Foreclosure,"http://www.zillow.com/homes/for_sale/128860753_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
501 Crescent Way Apt 5212,San Francisco,CA,94134,668000,875,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/79841603_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
312 Bowdoin St,San Francisco,CA,94134,799000,1125,2,1.0,39,House For Sale,"http://www.zillow.com/homes/for_sale/15165616_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
316-318 LELAND AVE,SAN FRANCISCO,CA,94134,924000,2080,5,2.0,2310,Foreclosure,"http://www.zillow.com/homes/for_sale/15174175_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Karen Ct,San Francisco,CA,94134,904000,2063,3,3.0,894,Foreclosure,"http://www.zillow.com/homes/for_sale/15171727_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
549 Bowdoin St,San Francisco,CA,94134,1040000,1890,3,2.0,2597,Foreclosure,"http://www.zillow.com/homes/for_sale/80748937_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,817000,1532,NA,2.0,721,Foreclosure,"http://www.zillow.com/homes/for_sale/122144437_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1000000,2052,4,4.0,134,Foreclosure,"http://www.zillow.com/homes/for_sale/123840914_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,670000,1012,NA,1.0,593,Foreclosure,"http://www.zillow.com/homes/for_sale/123526901_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
642 Mansell St,San Francisco,CA,94134,714000,1490,NA,1.0,522,Foreclosure,"http://www.zillow.com/homes/for_sale/15172215_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,856000,1092,NA,1.0,81,Foreclosure,"http://www.zillow.com/homes/for_sale/127028150_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1125,3,1.0,75,Foreclosure,"http://www.zillow.com/homes/for_sale/128640486_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1050,2,1.0,92,Foreclosure,"http://www.zillow.com/homes/for_sale/128640485_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1050000,2763,NA,3.0,700,Foreclosure,"http://www.zillow.com/homes/for_sale/122723866_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
